10	10	250	100	705,228	45,09	6,39	8,572
10	20	500	100	694,740	25,40	3,66	6,042
10	12	1000	100	690,292	15,62	2,26	8,957
10	4	2000	100	697,981	24,86	3,56	9,230
10	14	2500	100	705,591	44,76	6,34	10,789
10	6	3500	100	691,669	22,59	3,27	15,517
10	16	4000	100	691,669	22,59	3,27	16,775
10	8	5000	100	702,284	36,57	5,21	21,899
15	18	562	100	746,106	55,83	7,48	6,678
15	10	1688	100	754,629	42,39	5,62	19,323
15	20	2250	100	716,644	40,12	5,60	18,147
15	12	4500	100	730,114	30,88	4,23	42,287
15	4	6750	100	707,520	27,76	3,92	53,961
15	14	7875	100	707,659	34,51	4,88	59,481
15	6	10125	100	739,038	36,29	4,91	110,386
15	16	11250	100	701,472	27,88	3,97	97,696
20	8	2000	100	710,368	35,81	5,04	26,603
20	18	3000	100	718,225	41,89	5,83	40,979
20	10	6000	100	709,860	40,36	5,69	73,782
20	20	8000	100	701,699	29,27	4,17	91,495
20	12	12000	100	706,434	30,67	4,34	137,835
20	4	16000	100	706,065	21,77	3,08	194,331
20	14	18000	100	700,889	23,09	3,29	207,570
25	6	1562	100	736,916	38,47	5,22	31,090
25	16	3125	100	726,217	46,54	6,41	58,572
25	8	6250	100	724,130	29,66	4,10	119,889
25	18	9375	100	712,471	43,47	6,10	166,907
25	10	15625	100	716,702	36,82	5,14	275,128
25	20	18750	100	710,283	31,27	4,40	320,868
25	12	25000	100	711,408	32,76	4,60	425,431
25	4	31250	100	725,103	28,41	3,92	577,640
